ForecastID,Province_State,Date,Confirmed,Deaths
10483,North Dakota,11-07-2020,53204,628
10484,Ohio,11-07-2020,245727,5506
10485,Oklahoma,11-07-2020,131751,1429
10486,Oregon,11-07-2020,49587,729
10487,Pennsylvania,11-07-2020,232493,9001
10488,Rhode Island,11-07-2020,36380,1224
10489,South Carolina,11-07-2020,184742,4015
10490,South Dakota,11-07-2020,53976,523
10491,Tennessee,11-07-2020,278215,3590
10492,Texas,11-07-2020,997425,19141
10493,Utah,11-07-2020,130235,658
10494,Vermont,11-07-2020,2347,59
10495,Virginia,11-07-2020,190873,3704
10496,Washington,11-07-2020,116011,2439
10497,West Virginia,11-07-2020,27609,503
10498,Wisconsin,11-07-2020,277503,2301
10499,Wyoming,11-07-2020,16597,114
10500,Alabama,11-08-2020,204665,3084
10501,Alaska,11-08-2020,19826,84
10502,Arizona,11-08-2020,259264,6164
10503,Arkansas,11-08-2020,121866,2085
10504,California,11-08-2020,972713,17973
10505,Colorado,11-08-2020,130984,2394
10506,Connecticut,11-08-2020,78125,4671
10507,Delaware,11-08-2020,26603,718
10508,Florida,11-08-2020,843897,17121
10509,Georgia,11-08-2020,406061,8648
10510,Hawaii,11-08-2020,15947,221
10511,Idaho,11-08-2020,72961,686
10512,Illinois,11-08-2020,487987,10538
10513,Indiana,11-08-2020,210374,4629
10514,Iowa,11-08-2020,154778,1845
10515,Kansas,11-08-2020,113658,1166
10516,Kentucky,11-08-2020,120838,1565
10517,Louisiana,11-08-2020,187961,6036
10518,Maine,11-08-2020,7693,152
10519,Maryland,11-08-2020,153996,4212
10520,Massachusetts,11-08-2020,171399,10149
10521,Michigan,11-08-2020,229073,7945
10522,Minnesota,11-08-2020,180862,2710
10523,Mississippi,11-08-2020,126689,3443
10524,Missouri,11-08-2020,212869,3165
10525,Montana,11-08-2020,39679,456
10526,Nebraska,11-08-2020,83969,703
10527,Nevada,11-08-2020,110022,1851
10528,New Hampshire,11-08-2020,12488,489
10529,New Jersey,11-08-2020,254595,16429
10530,New Mexico,11-08-2020,54881,1118
10531,New York,11-08-2020,529036,33903
10532,North Carolina,11-08-2020,293339,4607
10533,North Dakota,11-08-2020,54305,639
10534,Ohio,11-08-2020,250268,5517
10535,Oklahoma,11-08-2020,136258,1438
10536,Oregon,11-08-2020,50448,730
10537,Pennsylvania,11-08-2020,235014,9005
10538,Rhode Island,11-08-2020,36380,1224
10539,South Carolina,11-08-2020,185688,4036
10540,South Dakota,11-08-2020,55404,536
10541,Tennessee,11-08-2020,281851,3595
10542,Texas,11-08-2020,1003478,19180
10543,Utah,11-08-2020,132621,659
10544,Vermont,11-08-2020,2392,59
10545,Virginia,11-08-2020,192175,3707
10546,Washington,11-08-2020,117331,2439
10547,West Virginia,11-08-2020,28404,504
10548,Wisconsin,11-08-2020,281910,2312
10549,Wyoming,11-08-2020,17310,114
10550,Alabama,11-09-2020,206523,3084
10551,Alaska,11-09-2020,20300,84
10552,Arizona,11-09-2020,259699,6164
10553,Arkansas,11-09-2020,122811,2108
10554,California,11-09-2020,981297,18021
10555,Colorado,11-09-2020,134537,2408
10556,Connecticut,11-09-2020,81432,4698
10557,Delaware,11-09-2020,26908,719
10558,Florida,11-09-2020,847821,17179
10559,Georgia,11-09-2020,407333,8677
10560,Hawaii,11-09-2020,16010,221
10561,Idaho,11-09-2020,74227,698
10562,Illinois,11-09-2020,498560,10563
10563,Indiana,11-09-2020,214509,4664
10564,Iowa,11-09-2020,159910,1872
10565,Kansas,11-09-2020,105232,1181
10566,Kentucky,11-09-2020,122567,1576
10567,Louisiana,11-09-2020,188352,6048
10568,Maine,11-09-2020,7888,153
10569,Maryland,11-09-2020,155371,4221
10570,Massachusetts,11-09-2020,172727,10163
10571,Michigan,11-09-2020,238308,8008
10572,Minnesota,11-09-2020,184788,2729
10573,Mississippi,11-09-2020,127205,3443
10574,Missouri,11-09-2020,216144,3165
10575,Montana,11-09-2020,40053,457
10576,Nebraska,11-09-2020,85551,710
10577,Nevada,11-09-2020,110982,1852
10578,New Hampshire,11-09-2020,12699,489
10579,New Jersey,11-09-2020,256653,16440
10580,New Mexico,11-09-2020,56289,1130
10581,New York,11-09-2020,532180,33923
10582,North Carolina,11-09-2020,294860,4615
10583,North Dakota,11-09-2020,55458,644
10584,Ohio,11-09-2020,254974,5524
10585,Oklahoma,11-09-2020,138455,1444
10586,Oregon,11-09-2020,51155,734
10587,Pennsylvania,11-09-2020,239724,9008
10588,Rhode Island,11-09-2020,38009,1233
10589,South Carolina,11-09-2020,186391,4041
10590,South Dakota,11-09-2020,56311,537
10591,Tennessee,11-09-2020,287770,3610
10592,Texas,11-09-2020,1011309,19217
10593,Utah,11-09-2020,134868,661
10594,Vermont,11-09-2020,2415,59
10595,Virginia,11-09-2020,193477,3713
10596,Washington,11-09-2020,118570,2460
10597,West Virginia,11-09-2020,29225,535
10598,Wisconsin,11-09-2020,286380,2329
10599,Wyoming,11-09-2020,18010,114
10600,Alabama,11-10-2020,206562,3120
10601,Alaska,11-10-2020,20832,92
10602,Arizona,11-10-2020,263133,6192
10603,Arkansas,11-10-2020,124235,2112
10604,California,11-10-2020,989432,18066
10605,Colorado,11-10-2020,138427,2427
10606,Connecticut,11-10-2020,82953,4707
10607,Delaware,11-10-2020,27112,722
10608,Florida,11-10-2020,852174,17248
10609,Georgia,11-10-2020,411652,8730
10610,Hawaii,11-10-2020,16320,222
10611,Idaho,11-10-2020,75428,714
10612,Illinois,11-10-2020,511183,10645
10613,Indiana,11-10-2020,219338,4731
10614,Iowa,11-10-2020,163827,1898
10615,Kansas,11-10-2020,105604,1181
10616,Kentucky,11-10-2020,124646,1590
10617,Louisiana,11-10-2020,194702,6058
10618,Maine,11-10-2020,8060,156
10619,Maryland,11-10-2020,156709,4233
10620,Massachusetts,11-10-2020,174881,10184
10621,Michigan,11-10-2020,245252,8094
10622,Minnesota,11-10-2020,189681,2752
10623,Mississippi,11-10-2020,128138,3480
10624,Missouri,11-10-2020,220720,3307
10625,Montana,11-10-2020,41151,462
10626,Nebraska,11-10-2020,87733,730
10627,Nevada,11-10-2020,112304,1859
10628,New Hampshire,11-10-2020,12919,489
10629,New Jersey,11-10-2020,260430,16461
10630,New Mexico,11-10-2020,57547,1144
10631,New York,11-10-2020,536145,33939
10632,North Carolina,11-10-2020,297442,4660
10633,North Dakota,11-10-2020,56352,674
10634,Ohio,11-10-2020,261482,5547
10635,Oklahoma,11-10-2020,140157,1451
10636,Oregon,11-10-2020,51909,737
10637,Pennsylvania,11-10-2020,244046,9079
10638,Rhode Island,11-10-2020,38798,1237
10639,South Carolina,11-10-2020,187738,4062
10640,South Dakota,11-10-2020,57334,540
10641,Tennessee,11-10-2020,289749,3672
10642,Texas,11-10-2020,1022721,19329
10643,Utah,11-10-2020,137385,672
10644,Vermont,11-10-2020,2462,59
10645,Virginia,11-10-2020,194912,3726
10646,Washington,11-10-2020,120011,2482
10647,West Virginia,11-10-2020,29316,546
10648,Wisconsin,11-10-2020,293812,2395
10649,Wyoming,11-10-2020,19242,127
10650,Alabama,11-11-2020,208637,3201
10651,Alaska,11-11-2020,21331,96
10652,Arizona,11-11-2020,265163,6228
10653,Arkansas,11-11-2020,126197,2126
10654,California,11-11-2020,995575,18108
10655,Colorado,11-11-2020,142402,2443
10656,Connecticut,11-11-2020,84741,4716
10657,Delaware,11-11-2020,27342,724
10658,Florida,11-11-2020,858012,17300
10659,Georgia,11-11-2020,413894,8806
10660,Hawaii,11-11-2020,16437,222
10661,Idaho,11-11-2020,77121,733
10662,Illinois,11-11-2020,523840,10798
10663,Indiana,11-11-2020,224374,4762
10664,Iowa,11-11-2020,168453,1927
10665,Kansas,11-11-2020,110918,1215
10666,Kentucky,11-11-2020,127344,1604
10667,Louisiana,11-11-2020,194702,6058
10668,Maine,11-11-2020,8202,158
10669,Maryland,11-11-2020,158423,4249
10670,Massachusetts,11-11-2020,177541,10222
10671,Michigan,11-11-2020,251872,8136
10672,Minnesota,11-11-2020,194570,2810
10673,Mississippi,11-11-2020,129394,3497
10674,Missouri,11-11-2020,224664,3329
10675,Montana,11-11-2020,42070,472
10676,Nebraska,11-11-2020,89942,731
10677,Nevada,11-11-2020,113411,1877
10678,New Hampshire,11-11-2020,13152,492
10679,New Jersey,11-11-2020,263495,16476
10680,New Mexico,11-11-2020,59034,1158
10681,New York,11-11-2020,540965,33961
10682,North Carolina,11-11-2020,300561,4698
10683,North Dakota,11-11-2020,57373,686
10684,Ohio,11-11-2020,267356,5623
10685,Oklahoma,11-11-2020,142334,1470
10686,Oregon,11-11-2020,52770,742
10687,Pennsylvania,11-11-2020,248015,9136
10688,Rhode Island,11-11-2020,39776,1243
10689,South Carolina,11-11-2020,188995,4076
10690,South Dakota,11-11-2020,58696,567
10691,Tennessee,11-11-2020,293381,3761
10692,Texas,11-11-2020,1035005,19461
10693,Utah,11-11-2020,139720,678
10694,Vermont,11-11-2020,2535,59
10695,Virginia,11-11-2020,196506,3741
10696,Washington,11-11-2020,120011,2482
10697,West Virginia,11-11-2020,30201,553
10698,Wisconsin,11-11-2020,301349,2457
10699,Wyoming,11-11-2020,19374,127
10700,Alabama,11-12-2020,210637,3213
10701,Alaska,11-12-2020,21812,96
10702,Arizona,11-12-2020,266562,6240
10703,Arkansas,11-12-2020,128006,2144
10704,California,11-12-2020,1004116,18135
10705,Colorado,11-12-2020,147599,2468
10706,Connecticut,11-12-2020,85899,4726
10707,Delaware,11-12-2020,27546,732
10708,Florida,11-12-2020,863619,17372
10709,Georgia,11-12-2020,416876,8881
10710,Hawaii,11-12-2020,16534,222
10711,Idaho,11-12-2020,78279,749
10712,Illinois,11-12-2020,536542,10846
10713,Indiana,11-12-2020,230965,4813
10714,Iowa,11-12-2020,173404,1946
10715,Kansas,11-12-2020,111240,1215
10716,Kentucky,11-12-2020,129680,1622
10717,Louisiana,11-12-2020,198531,6097
10718,Maine,11-12-2020,8395,159
10719,Maryland,11-12-2020,159900,4261
10720,Massachusetts,11-12-2020,180189,10242
10721,Michigan,11-12-2020,259183,8185
10722,Minnesota,11-12-2020,201795,2849
10723,Mississippi,11-12-2020,130665,3514
10724,Missouri,11-12-2020,229712,3351
10725,Montana,11-12-2020,43031,472
10726,Nebraska,11-12-2020,92553,756
10727,Nevada,11-12-2020,114880,1880
10728,New Hampshire,11-12-2020,13475,495
10729,New Jersey,11-12-2020,266986,16495
10730,New Mexico,11-12-2020,60776,1176
10731,New York,11-12-2020,545762,33975
10732,North Carolina,11-12-2020,303454,4706
10733,North Dakota,11-12-2020,59173,697
10734,Ohio,11-12-2020,274457,5658
10735,Oklahoma,11-12-2020,144691,1481
10736,Oregon,11-12-2020,53879,746
10737,Pennsylvania,11-12-2020,254155,9182
10738,Rhode Island,11-12-2020,40764,1250
10739,South Carolina,11-12-2020,190490,4084
10740,South Dakota,11-12-2020,60716,567
10741,Tennessee,11-12-2020,296725,3788
10742,Texas,11-12-2020,1044494,19760
10743,Utah,11-12-2020,143639,687
10744,Vermont,11-12-2020,2651,59
10745,Virginia,11-12-2020,198027,3758
10746,Washington,11-12-2020,123356,2507
10747,West Virginia,11-12-2020,30897,555
10748,Wisconsin,11-12-2020,309572,2621
10749,Wyoming,11-12-2020,20479,127
10750,Alabama,11-13-2020,213617,3231
10751,Alaska,11-13-2020,22405,97
10752,Arizona,11-13-2020,269577,6257
10753,Arkansas,11-13-2020,130318,2148
10754,California,11-13-2020,1013566,18205
10755,Colorado,11-13-2020,154038,2504
10756,Connecticut,11-13-2020,88645,4737
10757,Delaware,11-13-2020,28016,734
10758,Florida,11-13-2020,870552,17445
10759,Georgia,11-13-2020,419870,8905
10760,Hawaii,11-13-2020,16652,222
10761,Idaho,11-13-2020,79798,752
10762,Illinois,11-13-2020,551957,10891
10763,Indiana,11-13-2020,236565,4863
10764,Iowa,11-13-2020,178888,1972
10765,Kansas,11-13-2020,117505,1256
10766,Kentucky,11-13-2020,132844,1647
10767,Louisiana,11-13-2020,201981,6121
10768,Maine,11-13-2020,8639,162
10769,Maryland,11-13-2020,161769,4273
10770,Massachusetts,11-13-2020,183095,10265
10771,Michigan,11-13-2020,268362,8308
10772,Minnesota,11-13-2020,207339,2895
10773,Mississippi,11-13-2020,131970,3519
10774,Missouri,11-13-2020,234116,3372
10775,Montana,11-13-2020,44244,477
10776,Nebraska,11-13-2020,94922,775
10777,Nevada,11-13-2020,116737,1893
10778,New Hampshire,11-13-2020,13937,498
10779,New Jersey,11-13-2020,270383,16522
10780,New Mexico,11-13-2020,62006,1198
10781,New York,11-13-2020,551163,33993
10782,North Carolina,11-13-2020,305233,4720
10783,North Dakota,11-13-2020,60602,707
10784,Ohio,11-13-2020,282528,5700
10785,Oklahoma,11-13-2020,147358,1493
10786,Oregon,11-13-2020,54937,753
10787,Pennsylvania,11-13-2020,259988,9210
10788,Rhode Island,11-13-2020,41529,1254
10789,South Carolina,11-13-2020,192101,4101
10790,South Dakota,11-13-2020,62327,568
10791,Tennessee,11-13-2020,300458,3852
10792,Texas,11-13-2020,1056591,19778
10793,Utah,11-13-2020,145789,701
10794,Vermont,11-13-2020,2743,59
10795,Virginia,11-13-2020,199262,3785
10796,Washington,11-13-2020,125498,2519
10797,West Virginia,11-13-2020,31639,565
10798,Wisconsin,11-13-2020,318023,2683
10799,Wyoming,11-13-2020,21341,127
10800,Alabama,11-14-2020,215843,3246
10801,Alaska,11-14-2020,23153,98
10802,Arizona,11-14-2020,273053,6300
10803,Arkansas,11-14-2020,132166,2159
10804,California,11-14-2020,1023067,18253
10805,Colorado,11-14-2020,159234,2525
10806,Connecticut,11-14-2020,88645,4737
10807,Delaware,11-14-2020,28395,736
10808,Florida,11-14-2020,875096,17489
10809,Georgia,11-14-2020,422905,8956
10810,Hawaii,11-14-2020,16759,222
10811,Idaho,11-14-2020,81317,759
10812,Illinois,11-14-2020,562985,11088
10813,Indiana,11-14-2020,244887,4888
10814,Iowa,11-14-2020,183555,1985
10815,Kansas,11-14-2020,117523,1256
10816,Kentucky,11-14-2020,136137,1658
10817,Louisiana,11-14-2020,201981,6121
10818,Maine,11-14-2020,8791,163
10819,Maryland,11-14-2020,164090,4293
10820,Massachusetts,11-14-2020,186142,10293
10821,Michigan,11-14-2020,275792,8376
10822,Minnesota,11-14-2020,216028,2930
10823,Mississippi,11-14-2020,133340,3540
10824,Missouri,11-14-2020,243762,3387
10825,Montana,11-14-2020,45886,514
10826,Nebraska,11-14-2020,96834,779
10827,Nevada,11-14-2020,119006,1908
10828,New Hampshire,11-14-2020,14321,499
10829,New Jersey,11-14-2020,274736,16548
10830,New Mexico,11-14-2020,63171,1208
10831,New York,11-14-2020,556551,34010
10832,North Carolina,11-14-2020,309118,4756
10833,North Dakota,11-14-2020,62872,726
10834,Ohio,11-14-2020,290243,5714
10835,Oklahoma,11-14-2020,150205,1516
10836,Oregon,11-14-2020,56018,759
10837,Pennsylvania,11-14-2020,264222,9252
10838,Rhode Island,11-14-2020,41529,1254
10839,South Carolina,11-14-2020,194014,4110
10840,South Dakota,11-14-2020,64182,621
10841,Tennessee,11-14-2020,305120,3877
10842,Texas,11-14-2020,1065858,19911
10843,Utah,11-14-2020,151141,710
10844,Vermont,11-14-2020,2843,59
10845,Virginia,11-14-2020,200799,3799
10846,Washington,11-14-2020,127731,2519
10847,West Virginia,11-14-2020,32792,574
10848,Wisconsin,11-14-2020,323604,2739
10849,Wyoming,11-14-2020,21881,144
10850,Alabama,11-15-2020,217822,3248
10851,Alaska,11-15-2020,23814,98
10852,Arizona,11-15-2020,275436,6302
10853,Arkansas,11-15-2020,133040,2183
10854,California,11-15-2020,1032095,18262
10855,Colorado,11-15-2020,163417,2546
10856,Connecticut,11-15-2020,88645,4737
10857,Delaware,11-15-2020,28803,736
10858,Florida,11-15-2020,885201,17518
10859,Georgia,11-15-2020,424989,8957
10860,Hawaii,11-15-2020,16759,222
10861,Idaho,11-15-2020,82245,759
10862,Illinois,11-15-2020,573616,11162
10863,Indiana,11-15-2020,251597,4910
10864,Iowa,11-15-2020,186314,1989
10865,Kansas,11-15-2020,117564,1256
10866,Kentucky,11-15-2020,137586,1661
10867,Louisiana,11-15-2020,204513,6132
10868,Maine,11-15-2020,8944,165
10869,Maryland,11-15-2020,165930,4302
10870,Massachusetts,11-15-2020,188275,10329
10871,Michigan,11-15-2020,275792,8376
10872,Minnesota,11-15-2020,223581,2961
10873,Mississippi,11-15-2020,134309,3543
10874,Missouri,11-15-2020,244541,3387
10875,Montana,11-15-2020,47158,520
10876,Nebraska,11-15-2020,98161,779
10877,Nevada,11-15-2020,120183,1909
10878,New Hampshire,11-15-2020,14682,499
10879,New Jersey,11-15-2020,279274,16566
10880,New Mexico,11-15-2020,64201,1215
10881,New York,11-15-2020,560200,34032
10882,North Carolina,11-15-2020,312235,4806
10883,North Dakota,11-15-2020,63796,736
10884,Ohio,11-15-2020,298096,5722
10885,Oklahoma,11-15-2020,154128,1528
10886,Oregon,11-15-2020,56880,761
10887,Pennsylvania,11-15-2020,268696,9290
10888,Rhode Island,11-15-2020,41529,1254
10889,South Carolina,11-15-2020,195507,4112
10890,South Dakota,11-15-2020,65381,644
10891,Tennessee,11-15-2020,310937,3893
10892,Texas,11-15-2020,1073590,19995
10893,Utah,11-15-2020,153808,718
10894,Vermont,11-15-2020,2889,59
10895,Virginia,11-15-2020,201960,3800
10896,Washington,11-15-2020,130040,2519
10897,West Virginia,11-15-2020,33659,582
10898,Wisconsin,11-15-2020,329924,2751
10899,Wyoming,11-15-2020,22494,144
10900,Alabama,11-16-2020,219232,3249
10901,Alaska,11-16-2020,24399,98
10902,Arizona,11-16-2020,276912,6302
10903,Arkansas,11-16-2020,134348,2225
10904,California,11-16-2020,1041690,18288
10905,Colorado,11-16-2020,167713,2578
10906,Connecticut,11-16-2020,93284,4759
10907,Delaware,11-16-2020,29200,736
10908,Florida,11-16-2020,889864,17559
10909,Georgia,11-16-2020,426236,8967
10910,Hawaii,11-16-2020,16853,222
10911,Idaho,11-16-2020,83344,763
10912,Illinois,11-16-2020,585248,11204
10913,Indiana,11-16-2020,256744,4936
10914,Iowa,11-16-2020,189597,2023
10915,Kansas,11-16-2020,124687,1266
10916,Kentucky,11-16-2020,139097,1664
10917,Louisiana,11-16-2020,205057,6139
10918,Maine,11-16-2020,9117,165
10919,Maryland,11-16-2020,167656,4309
10920,Massachusetts,11-16-2020,190439,10340
10921,Michigan,11-16-2020,288954,8431
10922,Minnesota,11-16-2020,231018,2973
10923,Mississippi,11-16-2020,134898,3545
10924,Missouri,11-16-2020,248715,3402
10925,Montana,11-16-2020,48027,522
10926,Nebraska,11-16-2020,101601,797
10927,Nevada,11-16-2020,122099,1917
10928,New Hampshire,11-16-2020,15040,500
10929,New Jersey,11-16-2020,281493,16580
10930,New Mexico,11-16-2020,65454,1236
10931,New York,11-16-2020,563690,34054
10932,North Carolina,11-16-2020,314207,4814
10933,North Dakota,11-16-2020,64885,743
10934,Ohio,11-16-2020,305364,5742
10935,Oklahoma,11-16-2020,156857,1538
10936,Oregon,11-16-2020,57646,765
10937,Pennsylvania,11-16-2020,275235,9310
10938,Rhode Island,11-16-2020,43923,1270
10939,South Carolina,11-16-2020,196617,4143
10940,South Dakota,11-16-2020,66278,644
10941,Tennessee,11-16-2020,318888,3923
10942,Texas,11-16-2020,1082600,20032
10943,Utah,11-16-2020,155779,723
10944,Vermont,11-16-2020,3008,59
10945,Virginia,11-16-2020,204637,3806
10946,Washington,11-16-2020,131532,2548
10947,West Virginia,11-16-2020,34460,585
10948,Wisconsin,11-16-2020,334562,2764
10949,Wyoming,11-16-2020,23193,144
10950,Alabama,11-17-2020,220848,3301
10951,Alaska,11-17-2020,25041,100
10952,Arizona,11-17-2020,279896,6312
10953,Arkansas,11-17-2020,135902,2245
10954,California,11-17-2020,1052285,18347
10955,Colorado,11-17-2020,172044,2608
10956,Connecticut,11-17-2020,94986,4771
10957,Delaware,11-17-2020,29552,739
10958,Florida,11-17-2020,897323,17644
10959,Georgia,11-17-2020,430571,9008
10960,Hawaii,11-17-2020,16905,222
10961,Idaho,11-17-2020,85125,798
10962,Illinois,11-17-2020,597849,11317
10963,Indiana,11-17-2020,262207,5025
10964,Iowa,11-17-2020,193198,2064
10965,Kansas,11-17-2020,125294,1266
10966,Kentucky,11-17-2020,142008,1697
10967,Louisiana,11-17-2020,207685,6156
10968,Maine,11-17-2020,9363,166
10969,Maryland,11-17-2020,169805,4335
10970,Massachusetts,11-17-2020,192964,10360
10971,Michigan,11-17-2020,296840,8511
10972,Minnesota,11-17-2020,236949,2999
10973,Mississippi,11-17-2020,135803,3581
10974,Missouri,11-17-2020,254151,3466
10975,Montana,11-17-2020,49398,543
10976,Nebraska,11-17-2020,103805,816
10977,Nevada,11-17-2020,123795,1944
10978,New Hampshire,11-17-2020,15319,502
10979,New Jersey,11-17-2020,285519,16618
10980,New Mexico,11-17-2020,67559,1264
10981,New York,11-17-2020,568778,34156
10982,North Carolina,11-17-2020,317495,4852
10983,North Dakota,11-17-2020,65967,775
10984,Ohio,11-17-2020,312443,5772
10985,Oklahoma,11-17-2020,158408,1544
10986,Oregon,11-17-2020,58570,778
10987,Pennsylvania,11-17-2020,280957,9346
10988,Rhode Island,11-17-2020,44528,1278
10989,South Carolina,11-17-2020,197900,4156
10990,South Dakota,11-17-2020,67284,644
10991,Tennessee,11-17-2020,320729,3995
10992,Texas,11-17-2020,1093138,20147
10993,Utah,11-17-2020,158957,732
10994,Vermont,11-17-2020,3104,59
10995,Virginia,11-17-2020,206762,3835
10996,Washington,11-17-2020,134121,2571
10997,West Virginia,11-17-2020,35324,598
10998,Wisconsin,11-17-2020,342155,2867
10999,Wyoming,11-17-2020,24453,155
11000,Alabama,11-18-2020,223486,3347
11001,Alaska,11-18-2020,25588,100
11002,Arizona,11-18-2020,283102,6365
11003,Arkansas,11-18-2020,137617,2275
11004,California,11-18-2020,1064040,18453
11005,Colorado,11-18-2020,176694,2651
11006,Connecticut,11-18-2020,97028,4784
11007,Delaware,11-18-2020,29755,742
11008,Florida,11-18-2020,905248,17731
11009,Georgia,11-18-2020,433732,9065
11010,Hawaii,11-18-2020,16974,223
11011,Idaho,11-18-2020,86435,812
11012,Illinois,11-18-2020,606771,11468
11013,Indiana,11-18-2020,268222,5084
11014,Iowa,11-18-2020,197518,2102
11015,Kansas,11-18-2020,130716,1326
11016,Kentucky,11-18-2020,144753,1712
11017,Louisiana,11-18-2020,209914,6184
11018,Maine,11-18-2020,9519,170
11019,Maryland,11-18-2020,171823,4351
11020,Massachusetts,11-18-2020,195868,10407
11021,Michigan,11-18-2020,303058,8573
11022,Minnesota,11-18-2020,242043,3066
11023,Mississippi,11-18-2020,137396,3601
11024,Missouri,11-18-2020,258778,3488
11025,Montana,11-18-2020,50582,561
11026,Nebraska,11-18-2020,106617,826
11027,Nevada,11-18-2020,125459,1947
11028,New Hampshire,11-18-2020,15766,504
11029,New Jersey,11-18-2020,289562,16655
11030,New Mexico,11-18-2020,70451,1290
11031,New York,11-18-2020,574072,34187
11032,North Carolina,11-18-2020,320862,4898
11033,North Dakota,11-18-2020,67230,791
11034,Ohio,11-18-2020,318828,5827
11035,Oklahoma,11-18-2020,161425,1570
11036,Oregon,11-18-2020,59669,788
11037,Pennsylvania,11-18-2020,287425,9463
11038,Rhode Island,11-18-2020,45911,1284
11039,South Carolina,11-18-2020,199447,4182
11040,South Dakota,11-18-2020,68671,674
11041,Tennessee,11-18-2020,325201,4048
11042,Texas,11-18-2020,1106061,20338
11043,Utah,11-18-2020,162028,740
11044,Vermont,11-18-2020,3161,60
11045,Virginia,11-18-2020,208833,3860
11046,Washington,11-18-2020,135424,2592
11047,West Virginia,11-18-2020,36266,612
11048,Wisconsin,11-18-2020,350665,2925
11049,Wyoming,11-18-2020,25275,155
11050,Alabama,11-19-2020,225910,3419
11051,Alaska,11-19-2020,26081,101
11052,Arizona,11-19-2020,287225,6384
11053,Arkansas,11-19-2020,139855,2297
11054,California,11-19-2020,1077174,18542
11055,Colorado,11-19-2020,182801,2730
11056,Connecticut,11-19-2020,99381,4805
11057,Delaware,11-19-2020,30153,742
11058,Florida,11-19-2020,914333,17810
11059,Georgia,11-19-2020,437156,9102
11060,Hawaii,11-19-2020,17081,223
11061,Idaho,11-19-2020,87978,835
11062,Illinois,11-19-2020,621383,11648
11063,Indiana,11-19-2020,275503,5143
11064,Iowa,11-19-2020,201572,2127
11065,Kansas,11-19-2020,131181,1326
11066,Kentucky,11-19-2020,148390,1742
11067,Louisiana,11-19-2020,211966,6199
11068,Maine,11-19-2020,9734,171
11069,Maryland,11-19-2020,174733,4372
11070,Massachusetts,11-19-2020,198550,10435
11071,Michigan,11-19-2020,311041,8717
11072,Minnesota,11-19-2020,249906,3138
11073,Mississippi,11-19-2020,138791,3619
11074,Missouri,11-19-2020,263143,3520
11075,Montana,11-19-2020,51818,561
11076,Nebraska,11-19-2020,109280,854
11077,Nevada,11-19-2020,127876,1953
11078,New Hampshire,11-19-2020,16295,506
11079,New Jersey,11-19-2020,293744,16689
11080,New Mexico,11-19-2020,74116,1302
11081,New York,11-19-2020,579382,34215
11082,North Carolina,11-19-2020,325158,4936
11083,North Dakota,11-19-2020,68612,801
11084,Ohio,11-19-2020,326615,5890
11085,Oklahoma,11-19-2020,164340,1588
11086,Oregon,11-19-2020,60873,808
11087,Pennsylvania,11-19-2020,294294,9569
11088,Rhode Island,11-19-2020,46951,1288
11089,South Carolina,11-19-2020,201160,4201
11090,South Dakota,11-19-2020,69742,705
11091,Tennessee,11-19-2020,328088,4128
11092,Texas,11-19-2020,1119642,20565
11093,Utah,11-19-2020,165996,756
11094,Vermont,11-19-2020,3310,61
11095,Virginia,11-19-2020,210787,3896
11096,Washington,11-19-2020,137411,2603
11097,West Virginia,11-19-2020,37399,623
11098,Wisconsin,11-19-2020,358113,3010
11099,Wyoming,11-19-2020,26169,176
11100,Alabama,11-20-2020,228373,3451
11101,Alaska,11-20-2020,26544,101
11102,Arizona,11-20-2020,291696,6427
11103,Arkansas,11-20-2020,141916,2321
11104,California,11-20-2020,1089750,18640
11105,Colorado,11-20-2020,188566,2745
11106,Connecticut,11-20-2020,101469,4828
11107,Delaware,11-20-2020,30816,746
11108,Florida,11-20-2020,923418,17889
11109,Georgia,11-20-2020,440591,9142
11110,Hawaii,11-20-2020,17199,224
11111,Idaho,11-20-2020,89764,845
11112,Illinois,11-20-2020,634395,11795
11113,Indiana,11-20-2020,282311,5206
11114,Iowa,11-20-2020,205917,2159
11115,Kansas,11-20-2020,136861,1410
11116,Kentucky,11-20-2020,152206,1762
11117,Louisiana,11-20-2020,216709,6233
11118,Maine,11-20-2020,9958,173
11119,Maryland,11-20-2020,177086,4398
11120,Massachusetts,11-20-2020,200949,10469
11121,Michigan,11-20-2020,321181,8774
11122,Minnesota,11-20-2020,256700,3206
11123,Mississippi,11-20-2020,140429,3642
11124,Missouri,11-20-2020,267914,3558
11125,Montana,11-20-2020,53293,567
11126,Nebraska,11-20-2020,111661,897
11127,Nevada,11-20-2020,129714,1982
11128,New Hampshire,11-20-2020,16822,507
11129,New Jersey,11-20-2020,297370,16712
11130,New Mexico,11-20-2020,77098,1325
11131,New York,11-20-2020,584850,34252
11132,North Carolina,11-20-2020,328846,4979
11133,North Dakota,11-20-2020,70016,824
11134,Ohio,11-20-2020,335423,5955
11135,Oklahoma,11-20-2020,167261,1603
11136,Oregon,11-20-2020,62175,812
11137,Pennsylvania,11-20-2020,301304,9676
11138,Rhode Island,11-20-2020,48001,1294
11139,South Carolina,11-20-2020,203161,4231
11140,South Dakota,11-20-2020,71070,741
11141,Tennessee,11-20-2020,331532,4202
11142,Texas,11-20-2020,1132596,20751
11143,Utah,11-20-2020,170584,773
